speaker,start,end,text
Helena Cartwright Carlson,01:06:12:10,01:06:14:04,Okay? Okay.
Unknown Interviewer,01:06:14:04,01:06:17:23,Otherwise I'd say different.
Helena Cartwright Carlson,01:06:17:26,01:06:18:26,"Oh, yeah, I see, like."
Unknown Interviewer,01:06:18:28,01:06:35:21,"I don't really great kind of. So, she you were talking about your granddaughter. She got married and and had two children. Now she has two little babies, two."
Helena Cartwright Carlson,01:06:35:23,01:06:47:07,To four year old girls who. Yeah. Back there she is over there. to these.
Unknown Interviewer,01:06:47:10,01:06:54:15,"Are here with your children? Oh, is this the premise? She's a pretty woman, isn't she?"
Helena Cartwright Carlson,01:06:54:15,01:06:56:28,Very pretty.
Unknown Interviewer,01:06:57:00,01:07:00:26,so. So what kind of life you see for her?
Helena Cartwright Carlson,01:07:00:29,01:07:24:28,"Well, I said she lived. Oh. What did she have left to the lives? So just living it over there. Is she just 20 and, really should. She should have been going to school very senior school. And, well, so now what she probably will do is if I ever get married again, this. She's going with somebody."
Helena Cartwright Carlson,01:07:25:01,01:07:53:16,"I just have feelings. Well, we get married again. She seems to be happy, though, so I guess that's her life. But I thought she missed a lot because the other the girl that she was crooning with, she's going on to college and she didn't tie up with anybody. You know. And it seemed to me, like I said, you meet a girl once, you're only a teenager."
Helena Cartwright Carlson,01:07:53:19,01:07:57:16,Whether to have your friend now and then.
Unknown Interviewer,01:07:57:18,01:07:59:12,Doing all the responsibilities.
Helena Cartwright Carlson,01:07:59:12,01:08:01:23,And then your responsibilities.
Unknown Interviewer,01:08:01:23,01:08:05:16,"Maybe she'll go back to school. Except that it's so hard with children, isn't it?"
Helena Cartwright Carlson,01:08:05:16,01:08:27:28,"Yeah. She did, she did that. She did. Or whatever. Tuesday. Collar her her got her high school diploma. So she does have that. Then she worked over here at the nursing rescue like that. But if she had just got her education so she could have gotten a better job, you know."
Unknown Interviewer,01:08:28:00,01:08:32:29,But do you think this is part of growing up in a city that caused her to.
Helena Cartwright Carlson,01:08:32:29,01:08:33:15,Go.
Unknown Interviewer,01:08:33:21,01:08:35:00,To?
Helena Cartwright Carlson,01:08:35:02,01:08:47:21,"Yes, I do, I think had she been out on the farm and had responsibilities. So doing that, nothing. I just can't help but feel maybe she would have been, I don't know."
Unknown Interviewer,01:08:47:23,01:08:50:25,"Happier in her life, more fulfilled."
Helena Cartwright Carlson,01:08:50:28,01:09:24:11,"Who? Of course, it's hard to say. You can't live someone else's life. And now the the other girls do. Well, anyway, one of them is down there and she works at Albertson's and, she is so very I don't think she has any intention of being either zero one at tires or down here. And the younger girl is, well, right now she's with her with her stepmother."
Helena Cartwright Carlson,01:09:24:14,01:09:35:25,They went back to Missouri on a visit. She left. She ran away from home because she didn't like it. There. She will live with her dad.
Unknown Interviewer,01:09:35:28,01:09:37:06,Who?
Helena Cartwright Carlson,01:09:37:08,01:09:43:29,"Well, I don't go this year, so, you know, such a funny thing. So it's a funny thing."
Unknown Interviewer,01:09:44:01,01:09:52:18,"You're a lot different than. Than it used to be. And living on the farm, who? It's almost like people had it easier."
Helena Cartwright Carlson,01:09:52:20,01:09:53:21,Well.
Unknown Interviewer,01:09:53:24,01:09:57:02,Do you think the life was easier?
Helena Cartwright Carlson,01:09:57:04,01:10:18:20,"Well, in some ways it was. I suppose in some ways it wasn't. When you stop and think, oh, of course, the women, you know, we had to carry water, we had to keep the water on the stove and we had to wash the clothes on the board until we finally got a little hand wash that you could run back and forth like this."
Helena Cartwright Carlson,01:10:18:22,01:10:26:24,We had just these little stupid little card rubber ringers to bring the clothes through. We hung them out on the line.
Unknown Interviewer,01:10:26:26,01:10:29:26,So you spent a lot of time with the household responsible?
Helena Cartwright Carlson,01:10:29:26,01:10:32:02,"Well, yeah, we did them."
Unknown Interviewer,01:10:32:04,01:10:41:12,"That was one of the questions I was just nursing. It says compare your life, now with how it was 30 or 50 years ago."
Helena Cartwright Carlson,01:10:41:14,01:11:11:04,"And you seem like in some ways it was simpler then we had our three meals a day and we had good meals, you know, but we had to work two because we had we had chickens, we had chicken houses, we had beer. And I helped my dad out on the farm, on the field in preference to working indoors because I like the outdoors."
Helena Cartwright Carlson,01:11:11:06,01:11:23:21,"I helped him whole, hey, you and put the hay in the barn and all the great little stuff like that. Milk the cows. I liked milk."
Unknown Interviewer,01:11:23:24,01:11:46:25,"Do you think you would I just, I curiosity would have been happier. so being born now and would have had more opportunities now than, well, rather like not really. No. I guess what I'm asking is, do you think there's any more opportunities for women now than there used to be?"
Helena Cartwright Carlson,01:11:46:27,01:12:11:10,"Well, if they want to leave home and work too, probably is. But we weren't interested in doing that. The women didn't leave the homes to work. They stayed at home and worked. They didn't have any time to leave home with work. So the farm and yes, they had time to get together, they'd get together was widely known to have, community gatherings."
Helena Cartwright Carlson,01:12:11:10,01:12:16:01,And they had the women had got together and had a sewing circle.
Unknown Interviewer,01:12:16:04,01:12:21:25,So the women enjoying themselves? Yes they did. It wasn't all work and responsibility and fun.
Helena Cartwright Carlson,01:12:21:27,01:12:52:08,"And we went to, well, remember, we went to the fairs and and things like that. Of course we didn't travel very far because so to begin with, we had two horses. But when we were teaching them to this with a three pack and the horses and took us back and forth to school, they was just awful good about them, took us to our job, they came over and get us for the weekend."
Helena Cartwright Carlson,01:12:52:08,01:13:14:17,"If we come home. And I know when they watched over us very closely because I remember if we want to stay down for a party down town, dad would bring us and he'd stay downtown until it was over and he took a school, so there wasn't much opportunity for us to get the school."
Unknown Interviewer,01:13:14:19,01:13:17:26,"He really did keep close tabs on you, didn't he?"
Helena Cartwright Carlson,01:13:17:29,01:13:20:21,And I was real thankful for that.
Unknown Interviewer,01:13:20:23,01:13:23:01,"You know, he really was wonderful."
Helena Cartwright Carlson,01:13:23:03,01:13:42:25,"I said that was one thing. I think the parents don't take pains enough to keep their kids under the watchful eye. But it's too soon, too often, too young. They're they don't know enough to handle them."
Unknown Interviewer,01:13:42:28,01:13:46:03,And that causes them to just.
Helena Cartwright Carlson,01:13:46:06,01:14:16:04,"Do it freely. When they don't, they shouldn't. The house was freedom. What I think causes them to get into trouble. They get in the trouble. And if you're out on a farm, you've got. And that's one of the things that is lacking. I remember we've talked about that before on On the Farm and even they got too many conveniences for the farm, you know, even too much equipment."
Helena Cartwright Carlson,01:14:16:07,01:14:37:09,"For instance, when they wanted wood, they had to go out and chop it and carry it in. And, when they wanted to. Oh, just about anything. Water, they had to go home to carry it in their lead. When you were supposed to have the freedom, you had to hang the clothes on the line and go and get them."
Helena Cartwright Carlson,01:14:37:09,01:15:11:13,"They had to hold them. They had to iron those miserable little irons. I remember, though, when I was growing up, I learned to bake bread real young, and I must have had that because it's kind of bragged about the bread. So that kept me going on that baking cakes to make bread. And when we'd have a hired man, why am I remember I used to get tools to make something, you know, that way I never was any hands on to make the milk from the beginning."
Helena Cartwright Carlson,01:15:11:15,01:15:17:07,"I didn't like that. But I make friends. Big pies, cakes, things like that."
Unknown Interviewer,01:15:17:09,01:15:25:21,So you were saying that the the children and the farm now have all these equipment? They and they don't have.
Helena Cartwright Carlson,01:15:25:23,01:15:27:15,To actually go out.
Unknown Interviewer,01:15:27:18,01:15:29:05,And do it. So how does that.
Helena Cartwright Carlson,01:15:29:10,01:15:39:25,"Whole Bruce, since we had to go out in the whole our garden where they get down the rain this big, we the garden, you know, things and then the plants."
Unknown Interviewer,01:15:39:26,01:15:46:06,"Now they have a row to tell her to do it. So children have no appreciation for, work. You say?"
Helena Cartwright Carlson,01:15:46:08,01:15:54:21,"Her absolute handwork. They don't have to. They griped with the barn. Now, if they had to get out and do it, I'm sure."
Unknown Interviewer,01:15:54:26,01:15:58:20,So they get spoiled and they're small.
Helena Cartwright Carlson,01:15:58:22,01:16:19:22,"Too rare. I think this does not good old fashioned. Just plain old simple work for them to do now. Too many, maybe too many kids. Not enough jobs. Oh, what is need more work? Oh, we would take care a lot of their spirit I yeah, they really wouldn't."
Unknown Interviewer,01:16:19:22,01:16:21:21,Be getting in trouble.
Helena Cartwright Carlson,01:16:21:24,01:16:39:05,"That's for sure. But, Well, I was doing the work. Oh, one of the things that we had, of course, you know, I mentioned about we didn't have bathtubs, so, you know, that was added."
Unknown Interviewer,01:16:39:08,01:16:40:24,What did you do before.
Helena Cartwright Carlson,01:16:40:26,01:17:14:12,"We had these big galvanized tubs? We heated the water on the stove, poured the water in the tub, took a bath that you don't have to wait. Well, so when we finally get water in the house, cold water in the house. Wonderful. And a tub. We get an indoor toilet that, you know, I used to go out on the farm and I'd go to the outdoor one purpose because I thought it was, and we had a good board catalog."
Helena Cartwright Carlson,01:17:14:12,01:17:29:15,"We could sit and study the catalog, which was the wish book. And, it had a double use."
Helena Cartwright Carlson,01:17:29:18,01:17:32:19,"Now, of course, we have all this beautiful tissue paper."
Unknown Interviewer,01:17:32:26,01:17:37:13,Too pretty to use. Almost.
Helena Cartwright Carlson,01:17:37:16,01:17:45:19,"Yeah. And, I used to just love to go out and sit that old outdoor thing."
Unknown Interviewer,01:17:45:21,01:17:56:02,"To take a bath. We used to go out and pump the water and then heat it up, and then put it in a tub and encourage you to do, that would take all day. Just take a."
Helena Cartwright Carlson,01:17:56:02,01:17:57:25,Bath.
Helena Cartwright Carlson,01:17:57:28,01:18:05:26,"I didn't think so. And it didn't, but we very didn't take a bath every day, that every day."
Unknown Interviewer,01:18:05:28,01:18:13:19,"And probably have to use the water over, wouldn't you? Not for every person. Because we do wasteful labor."
Helena Cartwright Carlson,01:18:13:19,01:18:36:10,"I, guess we probably didn't use an awful lot of water because we'd have to heat it, you know, and, I think maybe that we did. I think the likely we kids think we'll probably use the same bath water. I get really recall about that was. But I wouldn't be surprised what we did."
Unknown Interviewer,01:18:36:13,01:18:46:28,Tend to people also used to be a lot more conservative minded as far as ecology. Know the environment. Too much change to waste.
Helena Cartwright Carlson,01:18:47:00,01:19:12:01,"And another thing too, we didn't have all these fancy shampoos and I was just talking to, you what was here this morning. I said, you know, I here and I'm going the next time I get some of good, I'm good. I have it because it was the best. We use big black tar soap for shampoo, and it was the best that you could ever imagine."
Helena Cartwright Carlson,01:19:12:04,01:19:16:00,That's all I ever had been washed with this tar.
Unknown Interviewer,01:19:16:02,01:19:19:07,Same color. So did you make it at home?
Helena Cartwright Carlson,01:19:19:07,01:19:25:08,"No. We could buy that big, big black bars smell like tar."
Unknown Interviewer,01:19:25:10,01:19:26:16,Did it clean pretty good?
Helena Cartwright Carlson,01:19:26:17,01:19:30:02,You bet.
Helena Cartwright Carlson,01:19:30:04,01:19:44:26,"It was good. I don't know why we ever got away from it. I said I'm going to go next time. I said, I wonder if you can even. But she said, yes. Same as employers and gangster. There probably little bits of ours now, I don't know, but I'm going to get one."
Unknown Interviewer,01:19:44:26,01:19:47:02,I've seen car shampoo.
Helena Cartwright Carlson,01:19:47:05,01:19:47:17,Everywhere.
Unknown Interviewer,01:19:47:17,01:19:56:26,"In the store, but it's supposed to be for, special medical things like scalp problems like dandruff or something."
Helena Cartwright Carlson,01:19:56:29,01:20:00:27,"Well, they haven't."
Unknown Interviewer,01:20:00:29,01:20:02:16,Given. That's what we hear.
Helena Cartwright Carlson,01:20:02:19,01:20:03:15,Yeah.
Unknown Interviewer,01:20:03:18,01:20:05:02,"Oh, hi. You're here."
Helena Cartwright Carlson,01:20:05:04,01:20:08:05,"Don't let the dog out. Whenever you out there, shut the door."
Unknown Interviewer,01:20:08:08,01:20:08:25,Oh.
Helena Cartwright Carlson,01:20:08:27,01:20:09:28,Okay. Let's go.
Helena Cartwright Carlson,01:20:09:28,01:20:12:26,"Out. Let the dog out, Dixie."
Unknown Interviewer,01:20:12:29,01:20:15:13,We'll get her. Okay?
Helena Cartwright Carlson,01:20:15:15,01:20:24:28,Okay.
Helena Cartwright Carlson,01:20:25:00,01:20:29:16,"Oh, so."
Unknown,01:20:29:18,01:20:40:07,Open the car door. Open.
Helena Cartwright Carlson,01:20:40:10,01:20:42:24,Okay.
Unknown Interviewer,01:20:42:27,01:20:51:15,I'm coming in. Yeah.
Helena Cartwright Carlson,01:20:51:17,01:20:54:15,Okay. See if you can get.
Unknown Interviewer,01:20:54:17,01:20:57:13,Don't you go outside there.
Helena Cartwright Carlson,01:20:57:15,01:20:58:07,Okay.
Unknown Interviewer,01:20:58:09,01:21:02:26,"Well, I turn."
Unknown Interviewer,01:21:02:28,01:21:03:26,Okay.
Helena Cartwright Carlson,01:21:03:29,01:21:10:25,"Yeah. We had, even her underwear was made out of flour. Sex."
Helena Cartwright Carlson,01:21:10:27,01:21:15:11,Slippers and dresses and aprons and even underwear and.
Unknown Interviewer,01:21:15:14,01:21:16:27,Underwear was made out of flour.
Helena Cartwright Carlson,01:21:16:27,01:21:32:16,"So I couldn't. The dresses were the colored and colored women's. Then where was that? All right, I've got a slip in there. Part of one. Yeah, that was a loan to my mother because she liked it. And I did too. I work until we're out."
Helena Cartwright Carlson,01:21:32:23,01:21:34:28,Okay.
Unknown Interviewer,01:21:35:00,01:21:40:22,Did you make the bras out of those two here? And you had to change that.
Helena Cartwright Carlson,01:21:40:22,01:21:44:26,Because treadle sewing machines and even being interviewed.
Helena Cartwright Carlson,01:21:44:27,01:21:47:09,Yeah.
Unknown Interviewer,01:21:47:11,01:21:49:03,You tell a lot to.
Helena Cartwright Carlson,01:21:49:05,01:21:49:21,"You know, I."
Unknown Interviewer,01:21:49:22,01:21:52:10,Think I run the whole tape up.
Helena Cartwright Carlson,01:21:52:12,01:21:53:04,You were out.
Unknown Interviewer,01:21:53:04,01:22:03:10,"There. Okay? You're still working. Did you tell her about the stock takes that what you said. Did you have a statics? Yeah, we had statics, but I didn't mention the mattresses."
Helena Cartwright Carlson,01:22:03:14,01:22:26:27,"They didn't have mattresses, but they made, laid them out. Taking my children from a store and was there for me to practically had a ladder to get up on or, you know, smooth them out. And it smells so fresh and delicious. Then we left our statics. That was our mattresses. And when they got dirty, then we'd take it out and dump that out."
Helena Cartwright Carlson,01:22:26:27,01:22:29:15,But freshen.
Unknown Interviewer,01:22:29:17,01:22:32:19,Up. And did you have to do that? Where did she.
Helena Cartwright Carlson,01:22:32:19,01:22:57:24,"Tell you how often? Or twice a year, I imagine that. Did she tell you about the statics? Oh well, I know, I'm sure it was about twice a year, especially when it was nice when they got through harvesting and all this nice, fresh straw that they thrashed, you know, and then we'd get all that nice restaurant. Still, our slavery was just once a year and oh boy, they do that."
Helena Cartwright Carlson,01:22:57:29,01:23:01:09,They call that and get out there and and it would pack them.
Unknown Interviewer,01:23:01:12,01:23:03:14,What was the outside maybe taking.
Helena Cartwright Carlson,01:23:03:15,01:23:09:15,"Regular like, pillow taking, you know, this regular cotton taking."
Unknown Interviewer,01:23:09:17,01:23:17:02,"Well, I think it would take I think of something that was on the know, like scrap it."
Helena Cartwright Carlson,01:23:17:04,01:23:29:00,"You know, we had, it was blue and white striped with taking when it seemed all up and then leave it open in the middle where you step it in and dump it out. See."
Unknown Interviewer,01:23:29:02,01:23:31:25,That does sound comfortable in them.
Helena Cartwright Carlson,01:23:31:26,01:23:58:20,"Let me see what else. Oh, yes. Another thing that we had on the farm and that was, that is, makes me just homesick yet to buy go buy one a smokehouse. If you build a little building there and then you can seal it up home there, meat in there that they was going to smoke, and then they'd keep hickory or will or apple, something like that."
Helena Cartwright Carlson,01:23:58:22,01:24:03:01,They keep a fire in there. So to smoke it for a long time.
Unknown Interviewer,01:24:03:03,01:24:04:29,"Did you smoke, Mason."
Helena Cartwright Carlson,01:24:05:02,01:24:22:20,"Well, so they they have. No, no. We had their butchered fresh beef. They can live. But the pork, the hams, the shoulders and the bacon did that old."
Unknown Interviewer,01:24:22:23,01:24:25:07,In the smoke at the smokehouse preserve the.
Helena Cartwright Carlson,01:24:25:07,01:24:46:11,"Meat? You bet. Oh, yeah. That would be. And they used to. Mother used to put down the pork chops, and she put it down in lard in the stone crocks and put it in and put layer lard, and it would keep it indefinitely that way. Fry it first."
Unknown Interviewer,01:24:46:13,01:24:58:23,"Did you ever worry? Oh, you know, you sounds like you can do a lot during farming. Had to can't everything and and now they say you don't care because of botulism and things. Did you ever worry about that?"
Helena Cartwright Carlson,01:24:58:25,01:25:39:24,"No. Getting I don't know. We ever heard about it. And they didn't have until later. We didn't have pressure cooker. See that and boil it, you know, for hours. I know mother got a pressure cooker among the first. And so she had one. Did we never did get the soup. We were good eaters, too. And another thing we always look forward to at least when we were younger, we did I don't know, the mothers didn't, but I think maybe they did was when the threshing crews came, say, now they come by, go around."
Helena Cartwright Carlson,01:25:39:25,01:25:58:04,"But then they'd come with, it was a steam engine and a threshing rig, and they pull from one farm to the other, and then whichever farm they were on had to feed them. Oh, and of course we thought that was loads of fun to go down, watch them. So the sex and violence."
Unknown Interviewer,01:25:58:04,01:26:00:28,And we do hope that they will end up at your farm.
Helena Cartwright Carlson,01:26:00:28,01:26:22:06,"Oh, we wanted to. We're hoping they'd be there for several meals, but mother didn't know a lot of work for her. Well, lot work, I'll say. But we thought it was fun. And we get to take them coffee and see that they have lunch, and they sit there and get to do that. And corn in the afternoon, too, if I remember rightly."
Unknown Interviewer,01:26:22:08,01:26:24:13,"Well, she went in for her. So was she waiting."
Helena Cartwright Carlson,01:26:24:13,01:26:54:14,"For the Idaho Indians to come to deliver the papers? So yeah, it's about time that they see me coming. They should be coming pretty soon. And, and of course we had horseback horse drawn vehicles, as I said. And that was one of the things that I was."
Helena Cartwright Carlson,01:26:54:16,01:27:07:25,"Let's go, go, go go find that right. Yeah."
Helena Cartwright Carlson,01:27:07:28,01:27:08:10,Oh.
Unknown Interviewer,01:27:08:13,01:27:09:08,Okay. What are.
Helena Cartwright Carlson,01:27:09:08,01:27:27:27,"The name? grapes that we had about horses. They said here. And when we start out, you know, I knew the horses were sitting where the healers here would come back in our mouths and in their face and on their clothes, and they smelled like a bar."
Unknown Interviewer,01:27:27:27,01:27:29:15,Or even if you brushed them.
Helena Cartwright Carlson,01:27:29:18,01:27:36:08,"You mother used to accuse my dad. She said, all you do, you just go and curry and loose stood up."
Unknown Interviewer,01:27:36:10,01:27:43:13,For what? If you're going to church or something and you got all this horse hair all over you just brush it off.
Helena Cartwright Carlson,01:27:43:16,01:27:55:13,"Well, we could wear something else around. We could take off. Otherwise we would have been loaded with horse hair. stinky. So that was one of those things that."
Unknown Interviewer,01:27:55:15,01:27:57:03,You don't didn't miss.
Helena Cartwright Carlson,01:27:57:03,01:28:10:10,"I was just perfectly happy to do without that one. And we had a car, and we had a Ford."
Helena Cartwright Carlson,01:28:10:12,01:28:23:07,"Come some bread and cakes. Cookies, donuts. And we didn't have a chance to go to the store and buy it. We made it from scratch, made everything. It was a lot better."
Unknown Interviewer,01:28:23:09,01:28:26:05,How did you preserve it?
Helena Cartwright Carlson,01:28:26:07,01:28:51:08,"I'm trying to think. How about, we finally got ice boxes, and then we get the ice and they put up ice. Ice? we cut the ice and stacked it and put the saddest over it and have to see people ice almost all summer. And then they put them in these ice boxes. It had a place to stick to the ice."
Helena Cartwright Carlson,01:28:51:08,01:28:53:18,There.
Unknown Interviewer,01:28:53:21,01:28:58:09,So you just keep your butter and things like that on the ice.
Helena Cartwright Carlson,01:28:58:11,01:29:07:17,"You know? And only we didn't, we had enough. So I don't think mother ever kept blotting anytime. I know we didn't."
Unknown Interviewer,01:29:07:19,01:29:09:15,Just made it up when you needed hours.
Helena Cartwright Carlson,01:29:09:16,01:29:32:03,"You needed it. And that way they didn't have to worry about it. But, And the eggs, because she sold it, she sold butter and she sold eggs and the cottage cheese. She just did make it when we wanted some. And the bread, we made it up anyway, in the cake, we these donuts, I loved it. Oh, that's one thing I miss."
Helena Cartwright Carlson,01:29:32:05,01:29:34:12,I love homemade donuts.
Unknown Interviewer,01:29:34:15,01:29:42:10,You sound like you're quite a cook. You said something earlier about your mother teaching you how to cook bread and reacting that if you always like to cook.
Helena Cartwright Carlson,01:29:42:10,01:29:46:29,"Yeah, I like to cook, but I like to work outdoors better."
Unknown Interviewer,01:29:47:01,01:29:48:21,Work in the garden?
Helena Cartwright Carlson,01:29:48:23,01:29:58:21,"No, not necessarily the garden. I worked out in the field with my dad to go forth on my hay for the long road in the wagon, and."
Unknown Interviewer,01:29:58:24,01:30:02:16,Maybe you should have been a farmer instead of a teacher. You should.
Helena Cartwright Carlson,01:30:02:19,01:30:03:01,that's.
Unknown Interviewer,01:30:03:01,01:30:05:09,"What I said. Well, I started out."
Helena Cartwright Carlson,01:30:05:12,01:30:19:04,"And then mother said, well, I couldn't afford to do any more and take us through high school. And then we had to, put ourselves if we wanted to, further education. I said, well, anything that came to her would be a teacher."
Unknown Interviewer,01:30:19:06,01:30:38:10,"One. Did you ever think about having children when you were young? You know, you were saying, like, your granddaughter wants to have children and started. You didn't feel that way when you were in high school? No. You didn't want to get married and have children. Oh, you wanted to go out and be outside and farm,"
Helena Cartwright Carlson,01:30:38:12,01:30:54:07,"And I know them well. I tried to pick out jobs that I'd like to do. It wasn't too to let it just that was the easiest to get into the quickest. So I guess where I wound up, oh, I guess that was funny."
Unknown Interviewer,01:30:54:07,01:31:00:29,"Part about that sort of to get stuck, you really thought you'd like something out there was little."
Helena Cartwright Carlson,01:31:01:01,01:31:09:19,"In fact, right about the fact that I was here considering that telegraphy. And I thought that would have been such fun."
Unknown Interviewer,01:31:09:21,01:31:12:23,Telegraphy? What's that?
Helena Cartwright Carlson,01:31:12:26,01:31:19:19,"Let's click the little keys like they do in the old fashioned post, which you probably don't even know about."
Helena Cartwright Carlson,01:31:19:21,01:31:21:11,Oh.
Unknown Interviewer,01:31:21:14,01:31:22:21,Like sending.
Helena Cartwright Carlson,01:31:22:23,01:31:29:23,"Messages. Fact I even got some material on letter, but I people. That was."
Unknown Interviewer,01:31:29:25,01:31:37:16,So how did you get hooked up with Edward was teaching.
Helena Cartwright Carlson,01:31:37:18,01:32:08:14,"I was boarding with his sister, Riggs, and we had what they call, was the Lyceum. I can't remember the name, but anyway, the each district would, have a gathering, and then they'd go at it and they'd have they write up a paper, drives jokes, and everybody in the neighborhood, you know, and in that, one paper, one was out there."
Helena Cartwright Carlson,01:32:08:14,01:32:23:21,"So Edwin Carlson called after I read Greg's at home when he died Tuesday night. I regret, Edward Carlson called it Grace. The whole Edward Carlson was a beast. Released it always do."
Unknown Interviewer,01:32:23:21,01:32:25:03,I first do a.
Helena Cartwright Carlson,01:32:25:03,01:32:41:14,Pretty good second. We can see sister. Of course. That is there. Wasn't too long. Wait. You said he was able to see his sister.
Helena Cartwright Carlson,01:32:41:16,01:32:59:13,"So that's how we get started. Oh, and I want to get married in a may, so to have apple blossoms. And he said no, we'd have to do it in the fall when the when the there was a let down, this would work. So you'd have to go home."
Unknown Interviewer,01:32:59:15,01:33:05:27,"That surprised me because I always thought that that the one brother, the farmer."
